Date,Open,High,Low,Close,Adj Close,Volume,GDP,Inflation,Unemployment,Interest Rate,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,grossProfit,totalRevenue,operatingIncome,investmentIncomeNet,interestExpense,netIncome_x,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,Sentiment
05-12-2014,28.99749947,29.02000046,28.65999985,28.75,25.66769791,153275600,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
08-12-2014,28.52499962,28.66250038,27.90500069,28.10000038,25.08738518,230659600,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
09-12-2014,27.54750061,28.57500076,27.33749962,28.53000069,25.47128296,240832000,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
10-12-2014,28.60250092,28.71249962,27.88500023,27.98749924,24.98694611,178261200,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
11-12-2014,28.06500053,28.45000076,27.83499908,27.90500069,24.91329765,165606800,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
12-12-2014,27.61499977,27.96750069,27.39500046,27.43250084,24.49144936,224112400,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
15-12-2014,27.67499924,27.89999962,26.58749962,27.05750084,24.15665627,268872400,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
16-12-2014,26.59250069,27.54000092,26.56500053,26.6875,23.82632446,243162800,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
17-12-2014,26.78000069,27.45999908,26.70499992,27.35250092,24.42002678,213647200,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
18-12-2014,27.96750069,28.16250038,27.66500092,28.16250038,25.14318275,236024800,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
19-12-2014,28.06500053,28.30999947,27.91500092,27.94499969,24.94900131,353719200,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
22-12-2014,28.04000092,28.37249947,27.99250031,28.23500061,25.20791626,180670000,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
23-12-2014,28.30750084,28.33250046,28.11499977,28.13500023,25.11863708,104113600,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
24-12-2014,28.14500046,28.17749977,28.00250053,28.00250053,25.00033951,57918400,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
26-12-2014,28.02499962,28.62999916,28.00250053,28.49749947,25.44226837,134884000,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
29-12-2014,28.44750023,28.69249916,28.42499924,28.47750092,25.42441368,110395600,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
30-12-2014,28.40999985,28.47999954,28.02750015,28.12999916,25.11417007,119526000,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
31-12-2014,28.20499992,28.28249931,27.55249977,27.59499931,24.63652992,165613600,17912.079,237.43,5.7,0.09,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
02-01-2015,27.84749985,27.86000061,26.83749962,27.33250046,24.40217018,212818400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
05-01-2015,27.07250023,27.16250038,26.35250092,26.5625,23.71472359,257142000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
06-01-2015,26.63500023,26.85750008,26.15749931,26.56500053,23.71695137,263188400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
07-01-2015,26.79999924,27.04999924,26.67499924,26.9375,24.04952049,160423600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
08-01-2015,27.30750084,28.03750038,27.17499924,27.97249985,24.97356033,237458000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
09-01-2015,28.16749954,28.3125,27.55249977,28.00250053,25.00033951,214798000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
12-01-2015,28.14999962,28.15749931,27.20000076,27.3125,24.3843174,198603200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
13-01-2015,27.85750008,28.20000076,27.22750092,27.55500031,24.60081673,268367600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
14-01-2015,27.26000023,27.62249947,27.125,27.45000076,24.50707245,195826400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
15-01-2015,27.5,27.51499939,26.66500092,26.70499992,23.84194565,240056000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
16-01-2015,26.75749969,26.89500046,26.29999924,26.49749947,23.65669441,314053200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
20-01-2015,26.95999908,27.24250031,26.625,27.18000031,24.26601982,199599600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
21-01-2015,27.23749924,27.76499939,27.06749916,27.38750076,24.45127678,194303600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
22-01-2015,27.56500053,28.11750031,27.43000031,28.10000038,25.08738518,215185600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
23-01-2015,28.07500076,28.4375,27.88249969,28.24500084,25.21683884,185859200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
26-01-2015,28.43499947,28.59000015,28.20000076,28.27499962,25.24362946,222460000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
27-01-2015,28.10499954,28.12000084,27.25749969,27.28499985,24.35976028,382274800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
28-01-2015,29.40749931,29.53000069,28.82749939,28.82749939,25.73689461,585908400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
29-01-2015,29.07999992,29.79750061,28.88999939,29.72500038,26.53817749,337745600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
30-01-2015,29.60000038,30.0,29.21249962,29.29000092,26.14980888,334982000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
02-02-2015,29.51250076,29.79249954,29.02000046,29.65749931,26.47790337,250956400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
03-02-2015,29.625,29.77249908,29.40250015,29.66250038,26.48237228,207662800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
04-02-2015,29.625,30.12750053,29.57749939,29.88999939,26.68547821,280598800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
05-02-2015,30.00499916,30.05750084,29.8125,29.98500061,26.87595177,168984800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
06-02-2015,30.00499916,30.0625,29.61249924,29.73250008,26.64962769,174826400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
09-02-2015,29.63750076,29.95999908,29.60750008,29.93000031,26.82665062,155559200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
10-02-2015,30.04249954,30.53750038,30.04000092,30.50499916,27.34203529,248034000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
11-02-2015,30.69249916,31.22999954,30.625,31.21999931,27.98289108,294247200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
12-02-2015,31.51499939,31.87000084,31.39249992,31.61499977,28.33694077,297898000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
13-02-2015,31.81999969,31.81999969,31.41250038,31.77000046,28.47586823,217088800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
17-02-2015,31.87249947,32.22000122,31.72999954,31.95750046,28.6439209,252609600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
18-02-2015,31.90749931,32.19499969,31.86249924,32.18000031,28.84335327,179566800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
19-02-2015,32.11999893,32.25749969,32.08250046,32.11249924,28.78285027,149449600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
20-02-2015,32.15499878,32.375,32.01250076,32.375,29.01813316,195793600,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
23-02-2015,32.50500107,33.25,32.41500092,33.25,29.80240631,283896400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
24-02-2015,33.23500061,33.40000153,32.79249954,33.04249954,29.61642075,276912400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
25-02-2015,32.88999939,32.90000153,32.03749847,32.19749832,28.8590374,298846800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
26-02-2015,32.19749832,32.71749878,31.65250015,32.60499954,29.22428513,365150000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
27-02-2015,32.5,32.64250183,32.06000137,32.11500168,28.78509903,248059200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
02-03-2015,32.3125,32.56999969,32.07500076,32.27249908,28.92625809,192386800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
03-03-2015,32.24000168,32.38000107,32.02249908,32.34000015,28.98676872,151265200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
04-03-2015,32.27500153,32.38999939,32.08000183,32.13499832,28.80302048,126665200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
05-03-2015,32.14500046,32.1875,31.44000053,31.60250092,28.32573318,226068400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
06-03-2015,32.09999847,32.34249878,31.56500053,31.64999962,28.36830902,291368400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
09-03-2015,31.98999977,32.39250183,31.26499939,31.78499985,28.48931122,354114000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
10-03-2015,31.60250092,31.80500031,30.95000076,31.12750053,27.89998436,275426400,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
11-03-2015,31.1875,31.19249916,30.52750015,30.55999947,27.3913269,275756000,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
12-03-2015,30.57749939,31.22500038,30.40749931,31.11249924,27.88653564,193450800,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,1
13-03-2015,31.10000038,31.35000038,30.64500046,30.89749908,27.6938324,207309200,18063.529,234.747,5.7,0.11,232000000000.0,68531000000.0,13844000000,70537000000.0,182000000000.0,52503000000.0,1795000000,384000000,39510000000,9571000000,-22579000000,-37549000000.0,-1
